7;1.770000e+02;2.140000e+02;
8;1.890000e+02;1.960000e+02;
8;1.770000e+02;2.140000e+02;
9;1.780000e+02;1.990000e+02;
9;1.770000e+02;2.140000e+02;
9;1.890000e+02;1.960000e+02;
10;1.760000e+02;2.000000e+02;
10;1.930000e+02;1.880000e+02;
10;1.700000e+02;2.140000e+02;
10;1.890000e+02;1.960000e+02;
10;1.780000e+02;1.990000e+02;
