# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.400000e+01	0.000000e+00	0.000000e+00	1	1.000000e+14
1.400000e+01	0.000000e+00	0.000000e+00	1	1.000000e+00
1.200000e+01	3.300000e+01	0.000000e+00	1	1.000000e+14
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	5.000000e-01
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.200000e+01	4.300000e+01	0.000000e+00	2	1.000000e+14
1.500000e+01	0.000000e+00	0.000000e+00	2	1.000000e+14
1.500000e+01	0.000000e+00	0.000000e+00	2	5.000000e-01
1.500000e+01	0.000000e+00	0.000000e+00	2	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	1.000000e+14
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	1.000000e+14
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.600000e+01	0.000000e+00	0.000000e+00	3	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
1.700000e+01	0.000000e+00	0.000000e+00	4	0.000000e+00
