# This file contains the data of final feasible population (if found)
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
9.000000e+00	3.400000e+01	0.000000e+00	1	1.059028e-01
1.300000e+01	2.400000e+01	0.000000e+00	1	4.513889e-02
1.400000e+01	2.200000e+01	0.000000e+00	1	1.180556e-01
2.400000e+01	1.400000e+01	0.000000e+00	1	1.145833e-01
6.000000e+00	4.200000e+01	0.000000e+00	1	1.000000e+14
2.000000e+01	1.500000e+01	0.000000e+00	1	1.475694e-01
2.900000e+01	1.200000e+01	0.000000e+00	1	1.840278e-01
1.900000e+01	1.900000e+01	0.000000e+00	1	1.197917e-01
1.300000e+01	2.400000e+01	0.000000e+00	1	6.076389e-02
8.000000e+00	3.500000e+01	0.000000e+00	1	1.371528e-01
4.200000e+01	1.000000e+01	0.000000e+00	1	1.562500e-02
1.200000e+01	2.700000e+01	0.000000e+00	1	9.027778e-02
1.700000e+01	2.000000e+01	0.000000e+00	1	1.163194e-01
7.000000e+00	4.100000e+01	0.000000e+00	1	1.371528e-01
1.100000e+01	2.800000e+01	0.000000e+00	1	7.465278e-02
4.200000e+01	1.000000e+01	0.000000e+00	1	1.000000e+14
1.000000e+01	3.000000e+01	0.000000e+00	1	4.513889e-02
3.700000e+01	1.100000e+01	0.000000e+00	1	2.118056e-01
2.600000e+01	1.300000e+01	0.000000e+00	1	1.006944e-01
1.000000e+01	3.000000e+01	0.000000e+00	1	7.638889e-02
Total execution time: 84.756
