# This file contains the data of final feasible population (if found)
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.000000e+01	0.000000e+00	0.000000e+00	1	0.000000e+00
2.000000e+01	0.000000e+00	0.000000e+00	1	1.153846e-01
2.000000e+01	0.000000e+00	0.000000e+00	1	1.000000e+14
2.000000e+01	0.000000e+00	0.000000e+00	1	0.000000e+00
2.000000e+01	0.000000e+00	0.000000e+00	1	0.000000e+00
2.000000e+01	0.000000e+00	0.000000e+00	1	5.000000e-02
1.900000e+01	3.000000e+00	0.000000e+00	1	4.038462e-01
1.000000e+01	1.300000e+01	0.000000e+00	1	1.000000e+14
1.400000e+01	1.200000e+01	0.000000e+00	1	5.961538e-01
1.500000e+01	4.000000e+00	0.000000e+00	1	5.961538e-01
2.000000e+01	0.000000e+00	0.000000e+00	1	0.000000e+00
2.000000e+01	0.000000e+00	0.000000e+00	1	0.000000e+00
2.000000e+01	0.000000e+00	0.000000e+00	1	0.000000e+00
Total execution time: 16.116
