# This file contains the data of final feasible population (if found)
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.970000e+02	1.440000e+02	0.000000e+00	1	1.000000e+14
1.180000e+02	2.460000e+02	0.000000e+00	1	1.000000e+14
1.210000e+02	2.360000e+02	0.000000e+00	1	5.534872e-02
1.210000e+02	2.360000e+02	0.000000e+00	1	5.330107e-02
1.180000e+02	2.460000e+02	0.000000e+00	1	4.901961e-02
1.920000e+02	1.500000e+02	0.000000e+00	1	4.839911e-02
1.890000e+02	1.530000e+02	0.000000e+00	1	4.635145e-02
1.840000e+02	1.550000e+02	0.000000e+00	1	4.635145e-02
1.680000e+02	1.690000e+02	0.000000e+00	1	4.430380e-02
1.540000e+02	1.890000e+02	0.000000e+00	1	4.430380e-02
1.470000e+02	1.900000e+02	0.000000e+00	1	4.430380e-02
1.750000e+02	1.660000e+02	0.000000e+00	1	4.430380e-02
1.830000e+02	1.580000e+02	0.000000e+00	1	4.002234e-02
1.600000e+02	1.820000e+02	0.000000e+00	1	4.002234e-02
1.220000e+02	2.290000e+02	0.000000e+00	1	3.431373e-02
1.560000e+02	1.850000e+02	0.000000e+00	1	3.226607e-02
1.400000e+02	1.930000e+02	0.000000e+00	1	3.164557e-02
1.450000e+02	1.910000e+02	0.000000e+00	1	3.164557e-02
1.970000e+02	1.440000e+02	0.000000e+00	1	3.164557e-02
1.920000e+02	1.500000e+02	0.000000e+00	1	3.164557e-02
1.640000e+02	1.800000e+02	0.000000e+00	1	3.083892e-02
1.400000e+02	1.930000e+02	0.000000e+00	1	2.941176e-02
1.680000e+02	1.690000e+02	0.000000e+00	1	2.941176e-02
1.650000e+02	1.750000e+02	0.000000e+00	1	2.941176e-02
1.750000e+02	1.660000e+02	0.000000e+00	1	2.941176e-02
1.790000e+02	1.600000e+02	0.000000e+00	1	2.941176e-02
1.390000e+02	1.990000e+02	0.000000e+00	1	2.941176e-02
1.970000e+02	1.440000e+02	0.000000e+00	1	2.941176e-02
1.360000e+02	2.050000e+02	0.000000e+00	1	2.879126e-02
1.790000e+02	1.600000e+02	0.000000e+00	1	2.531646e-02
